run,variant,pinata_account,fl_round,block_type,expected_pin,pin_status,tx_hash,basescan_url,ipfs_hash,pinata_account_actual,date_pinned
optimized_20260424_214450,optimized,1,8,LOCAL,round_8_local,success,0x1536893e794a0ac0b7672e47fb631a921034f6cf622baeb479c492b11feb05f3,https://basescan.org/tx/0x1536893e794a0ac0b7672e47fb631a921034f6cf622baeb479c492b11feb05f3,Qme2vfa9J4dohpRsoEgrJsHsak1rtzdT4KmPLTUReA1EWk,account_1,2026-04-24T17:09:15
optimized_20260424_214450,optimized,1,8,VOTE,round_8_votes,success,0xf1aa183dbe4f067cecf19b59d99f34c86a226225f44197119f3d7dd83b227f10,https://basescan.org/tx/0xf1aa183dbe4f067cecf19b59d99f34c86a226225f44197119f3d7dd83b227f10,QmYDjRSeYgjHNfaXjXtT4RLgaPbG9Ysd4nDeiQKP1n8TYd,account_1,2026-04-24T17:09:15
optimized_20260424_214450,optimized,1,8,GLOBAL,round_8_global_model,failed,0xade457f536bf5a1ac27f1a4beab5767ede26fd7d001253e7c7e672b36de55ff1,https://basescan.org/tx/0xade457f536bf5a1ac27f1a4beab5767ede26fd7d001253e7c7e672b36de55ff1,,,
optimized_20260424_214450,optimized,1,8,GLOBAL,round_8_global_metrics,failed,0xade457f536bf5a1ac27f1a4beab5767ede26fd7d001253e7c7e672b36de55ff1,https://basescan.org/tx/0xade457f536bf5a1ac27f1a4beab5767ede26fd7d001253e7c7e672b36de55ff1,,,
optimized_20260424_214450,optimized,1,9,LOCAL,round_9_local,success,0xc363f229817e85167b8a0e5aefb35d66b8f1e52eb2dfc09476aa8a992b51f17f,https://basescan.org/tx/0xc363f229817e85167b8a0e5aefb35d66b8f1e52eb2dfc09476aa8a992b51f17f,QmZ3a6HqYWGFuKoiNw8cmHWor3d57qahUXNMfdKAJvR4Eh,account_1,2026-04-24T17:11:22
optimized_20260424_214450,optimized,1,9,VOTE,round_9_votes,success,0x0b69c848929a9ed1f757f99a7497e6733cbf9b8a3bfffc3e9d84b9a5623f5713,https://basescan.org/tx/0x0b69c848929a9ed1f757f99a7497e6733cbf9b8a3bfffc3e9d84b9a5623f5713,QmXFud51muDHwkkF6prttz1r5j5FJiMMoPrL2PGUSdWNbL,account_1,2026-04-24T17:11:22
optimized_20260424_214450,optimized,1,9,GLOBAL,round_9_global_model,failed,0x077a559da60b8fc47c64e3c06cc850bfd312caeb012e6314d8880da60d2da49f,https://basescan.org/tx/0x077a559da60b8fc47c64e3c06cc850bfd312caeb012e6314d8880da60d2da49f,,,
optimized_20260424_214450,optimized,1,9,GLOBAL,round_9_global_metrics,failed,0x077a559da60b8fc47c64e3c06cc850bfd312caeb012e6314d8880da60d2da49f,https://basescan.org/tx/0x077a559da60b8fc47c64e3c06cc850bfd312caeb012e6314d8880da60d2da49f,,,
optimized_20260424_214450,optimized,1,10,LOCAL,round_10_local,success,0x5eed362903ff843ea9e3cc630436960e21fec356154cf49201dbab9902c5ea82,https://basescan.org/tx/0x5eed362903ff843ea9e3cc630436960e21fec356154cf49201dbab9902c5ea82,QmfXkUZWcPRrJYXyEP2fUxohfrDYKrrj2r1WYcJ6ZaXQvU,account_1,2026-04-24T16:39:50
optimized_20260424_214450,optimized,1,10,VOTE,round_10_votes,success,0x72e3ea6e4effff78b47457590dde74caf1b957225ebd58046808cff645f3ae68,https://basescan.org/tx/0x72e3ea6e4effff78b47457590dde74caf1b957225ebd58046808cff645f3ae68,QmW22Rw42Rj9ubkVnyF5Ni7GZ1eX49cx6BrKW1JZX3TMZS,account_1,2026-04-24T16:39:54
optimized_20260424_214450,optimized,1,10,GLOBAL,round_10_global_model,success,0x988cbd113876463965c36f8804926ce0e61bf6b1738f6e48441eaf2d216bd28c,https://basescan.org/tx/0x988cbd113876463965c36f8804926ce0e61bf6b1738f6e48441eaf2d216bd28c,QmNb1kkwBhGCRdBvFZSniaB9nMDeyBzr9rrpMR1wNhRVba,account_1,2026-04-24T17:14:10
optimized_20260424_214450,optimized,1,10,GLOBAL,round_10_global_metrics,success,0x988cbd113876463965c36f8804926ce0e61bf6b1738f6e48441eaf2d216bd28c,https://basescan.org/tx/0x988cbd113876463965c36f8804926ce0e61bf6b1738f6e48441eaf2d216bd28c,QmaQMZ5LtYYbCFjSCCgAL9vmTah6Z3rnH4AYZewLmwKj6w,account_1,2026-04-24T17:14:11
baseline_20260424_221512,baseline,1,0,GLOBAL,round_0_global_model,success,0xebc023a4c97a2e71967fa88d4662d02647ccf60401d8aa88b012cc665a77b899,https://basescan.org/tx/0xebc023a4c97a2e71967fa88d4662d02647ccf60401d8aa88b012cc665a77b899,QmZWma34UTNDSg9EaDQhq26qPTWYYg5QhmTzSyR4AoDjoK,account_1,2026-04-24T17:15:27
baseline_20260424_221512,baseline,1,0,GLOBAL,round_0_global_metrics,success,0xebc023a4c97a2e71967fa88d4662d02647ccf60401d8aa88b012cc665a77b899,https://basescan.org/tx/0xebc023a4c97a2e71967fa88d4662d02647ccf60401d8aa88b012cc665a77b899,QmTxnfuqo63V7h28EpRRgzMDQUEbTyHVon5UuazcDmB3RM,account_1,2026-04-24T17:15:28
baseline_20260424_221512,baseline,1,1,LOCAL,round_1_local,success,0x6582c7a59a5309d02b1ac1e7f310c19195816fb4476dad2b056629073c860d5b,https://basescan.org/tx/0x6582c7a59a5309d02b1ac1e7f310c19195816fb4476dad2b056629073c860d5b,Qmc7inzh7xVoXoCRRRSS5WMy62Tp5BVrYFQ9tz3wBvcLno,account_1,2026-04-24T17:16:31
baseline_20260424_221512,baseline,1,1,VOTE,round_1_votes,success,0x2428bee1e58557b78b835be8ad08f5a445059a70bf50e910acf622c557fe6f76,https://basescan.org/tx/0x2428bee1e58557b78b835be8ad08f5a445059a70bf50e910acf622c557fe6f76,QmVuD3ByyhnvyceShqqxtA68yjfgJgtRNKeNpFqz4EQo58,account_1,2026-04-24T17:16:33
baseline_20260424_221512,baseline,1,1,GLOBAL,round_1_global_model,success,0x46711770bb4964080407a7030e092f4a19889d8e5ab1832d6f2f8f005ae0ad18,https://basescan.org/tx/0x46711770bb4964080407a7030e092f4a19889d8e5ab1832d6f2f8f005ae0ad18,QmaAx3hArpaKuhVBuZ3TtbLAggMxQ3zVF9d9WkVHnWHX7A,account_1,2026-04-24T17:17:33
baseline_20260424_221512,baseline,1,1,GLOBAL,round_1_global_metrics,success,0x46711770bb4964080407a7030e092f4a19889d8e5ab1832d6f2f8f005ae0ad18,https://basescan.org/tx/0x46711770bb4964080407a7030e092f4a19889d8e5ab1832d6f2f8f005ae0ad18,QmTbD4TZaFWgVj83J7LrELfvjxVefHeqwfZjpUhDKnBzRL,account_1,2026-04-24T17:17:34
baseline_20260424_221512,baseline,1,2,LOCAL,round_2_local,success,0xdc34cf188c4ac9cf8d7f0db05a542a3fcafa3f76707004cd5b596103a978b7be,https://basescan.org/tx/0xdc34cf188c4ac9cf8d7f0db05a542a3fcafa3f76707004cd5b596103a978b7be,QmWE5EtNUBNnSWxqy6fsyU1f9TMfKWorFbjWUqLej2XkEM,account_1,2026-04-24T17:18:36
baseline_20260424_221512,baseline,1,2,VOTE,round_2_votes,success,0x360e559429ddbbe47cb949aa7f08b5ad6d22c7fb58b500ca8d41dcc5e076f3d3,https://basescan.org/tx/0x360e559429ddbbe47cb949aa7f08b5ad6d22c7fb58b500ca8d41dcc5e076f3d3,QmfDTohG8iXK3QURQzfJvpQHfnSsKSkq5m3TBaQ9nirBx6,account_1,2026-04-24T17:18:38
baseline_20260424_221512,baseline,1,2,GLOBAL,round_2_global_model,success,0xd170a056cb46af8bc296ed99da5223508f525fb6e0aa35afac3336899653e6f1,https://basescan.org/tx/0xd170a056cb46af8bc296ed99da5223508f525fb6e0aa35afac3336899653e6f1,QmaMi97Loo5mSW9bQkJXLtCtK82Rh7XD4rwyqZ5mktz33q,account_1,2026-04-24T17:19:36
baseline_20260424_221512,baseline,1,2,GLOBAL,round_2_global_metrics,success,0xd170a056cb46af8bc296ed99da5223508f525fb6e0aa35afac3336899653e6f1,https://basescan.org/tx/0xd170a056cb46af8bc296ed99da5223508f525fb6e0aa35afac3336899653e6f1,QmPMyBFZL3WqiTVE6z6yqWTMTvMdzAHRKeosGtnYxbczHZ,account_1,2026-04-24T17:19:38
baseline_20260424_221512,baseline,1,3,LOCAL,round_3_local,success,0xe9e108a92d306a21797065cf07487d9a8c3a76e74fb4fa7033dd323cebc70775,https://basescan.org/tx/0xe9e108a92d306a21797065cf07487d9a8c3a76e74fb4fa7033dd323cebc70775,QmePfaCnhLWB52ZhLtnLyu4qdKJmCvwuGGg5EU5k3qAtS1,account_1,2026-04-24T17:20:45
baseline_20260424_221512,baseline,1,3,VOTE,round_3_votes,success,0xa64e974ada56e8d07a176d214329a235f394710385b0d299530a1c253fe90d0d,https://basescan.org/tx/0xa64e974ada56e8d07a176d214329a235f394710385b0d299530a1c253fe90d0d,QmY5bozov8JKsgamsTjm4Gz4Gp1bmiTp17RUKZyMkbGmUj,account_1,2026-04-24T17:20:47
baseline_20260424_221512,baseline,1,3,GLOBAL,round_3_global_model,success,0x7613464b425efb5aba870e91a91968058fbe915ad2b3e63cb30b2e6aa344e05a,https://basescan.org/tx/0x7613464b425efb5aba870e91a91968058fbe915ad2b3e63cb30b2e6aa344e05a,QmTK6XYa1PouPnmfGBQ4NmscEBbU7vvgk35vThmXkoNejq,account_1,2026-04-24T18:13:31
baseline_20260424_221512,baseline,1,3,GLOBAL,round_3_global_metrics,success,0x7613464b425efb5aba870e91a91968058fbe915ad2b3e63cb30b2e6aa344e05a,https://basescan.org/tx/0x7613464b425efb5aba870e91a91968058fbe915ad2b3e63cb30b2e6aa344e05a,QmS3LMmpPnpBzLPnU4bz3KVXsWmLLs7iyCByQh2Z8Nby1x,account_1,2026-04-24T18:13:33
baseline_20260424_221512,baseline,1,4,LOCAL,round_4_local,success,0x33e34220552820e416460a6b4f2fb49bc3149c24ff55d8f6077dfebffb2d637f,https://basescan.org/tx/0x33e34220552820e416460a6b4f2fb49bc3149c24ff55d8f6077dfebffb2d637f,QmcCu9DwVruR9gGMp7tEM7BaFVpM4TZAbNXcoT2c1exRNc,account_1,2026-04-24T17:26:46
baseline_20260424_221512,baseline,1,4,VOTE,round_4_votes,success,0x75f0479dc64d5ce410ac2c20a14a8ef123cf3d374025e52e0fe9a9b29da14621,https://basescan.org/tx/0x75f0479dc64d5ce410ac2c20a14a8ef123cf3d374025e52e0fe9a9b29da14621,QmdvjEZ5kTSEhENGyP2fVevgFzGodcBhA3Pj8XEEWJxxzL,account_1,2026-04-24T17:26:48
baseline_20260424_221512,baseline,1,4,GLOBAL,round_4_global_model,success,0xa29a8d57363833aff2e7e0dba9f1db150389dd3d587c330f873993039218880f,https://basescan.org/tx/0xa29a8d57363833aff2e7e0dba9f1db150389dd3d587c330f873993039218880f,QmU7yFrYWHry3ZcFCzQ6qUfZv7ezP5Ve1Dd5gDu1EZ2rmp,account_1,2026-04-24T17:28:47
baseline_20260424_221512,baseline,1,4,GLOBAL,round_4_global_metrics,success,0xa29a8d57363833aff2e7e0dba9f1db150389dd3d587c330f873993039218880f,https://basescan.org/tx/0xa29a8d57363833aff2e7e0dba9f1db150389dd3d587c330f873993039218880f,QmUqgr3rKcneFTrYHwyEzab7y7x5Ebm7bgvwR9JTSJTyNj,account_1,2026-04-24T17:28:48
baseline_20260424_221512,baseline,1,5,LOCAL,round_5_local,success,0x5d795b04dd914628bfb12081ae09400d89c06b900481eb16e8e47fdbdd90c835,https://basescan.org/tx/0x5d795b04dd914628bfb12081ae09400d89c06b900481eb16e8e47fdbdd90c835,QmfSH2y3pcJcitaFX9huQdJ1Rt7EsLjhTfs93LKWrdKEqs,account_1,2026-04-24T17:32:37
baseline_20260424_221512,baseline,1,5,VOTE,round_5_votes,success,0x1b820f16edbd3fbe8a7df47e61f6b0f24dab9307a6c23ddeb1e68b1bd80cbfb0,https://basescan.org/tx/0x1b820f16edbd3fbe8a7df47e61f6b0f24dab9307a6c23ddeb1e68b1bd80cbfb0,QmQddbRYjTquucj1BMDKiLyVPZiv7GTN3MYiufvynma98y,account_1,2026-04-24T17:32:40
baseline_20260424_221512,baseline,1,5,GLOBAL,round_5_global_model,failed,0xe5ebac735f1fb96b9d2a25129a30efdbe51deebafb88fd71aa2fe9435d624c0d,https://basescan.org/tx/0xe5ebac735f1fb96b9d2a25129a30efdbe51deebafb88fd71aa2fe9435d624c0d,,,
baseline_20260424_221512,baseline,1,5,GLOBAL,round_5_global_metrics,failed,0xe5ebac735f1fb96b9d2a25129a30efdbe51deebafb88fd71aa2fe9435d624c0d,https://basescan.org/tx/0xe5ebac735f1fb96b9d2a25129a30efdbe51deebafb88fd71aa2fe9435d624c0d,,,
baseline_20260424_221512,baseline,1,6,LOCAL,round_6_local,success,0x0dc263b2d52178f7a782b855e119840da97cbae8be93bc8b28084dae79aa514b,https://basescan.org/tx/0x0dc263b2d52178f7a782b855e119840da97cbae8be93bc8b28084dae79aa514b,QmSpMiiF32sTKgToBn1F3MkXgaVk1wFvHyyucLXZQb6XrR,account_1,2026-04-24T17:41:05
baseline_20260424_221512,baseline,1,6,VOTE,round_6_votes,success,0x6daf0cab5c99e670b324c39905472f27055d3925992687980e58de245f70f0f1,https://basescan.org/tx/0x6daf0cab5c99e670b324c39905472f27055d3925992687980e58de245f70f0f1,QmYaJmMZVaGbG4zK4ZJCe3GjgW7wmbZQ3MzkXBR6QbxKWB,account_1,2026-04-24T17:41:07
baseline_20260424_221512,baseline,1,6,GLOBAL,round_6_global_model,success,0xd7f3edbb76a50c545051b693039d4de3b3ad3e56050433b1df95b1bf34f49cf6,https://basescan.org/tx/0xd7f3edbb76a50c545051b693039d4de3b3ad3e56050433b1df95b1bf34f49cf6,QmT9zMs5yuw2EzC8RWw251BaW6NHhstYm1yvmwsKh9BcuP,account_1,2026-04-24T17:42:18
baseline_20260424_221512,baseline,1,6,GLOBAL,round_6_global_metrics,success,0xd7f3edbb76a50c545051b693039d4de3b3ad3e56050433b1df95b1bf34f49cf6,https://basescan.org/tx/0xd7f3edbb76a50c545051b693039d4de3b3ad3e56050433b1df95b1bf34f49cf6,QmUwPEk8RSg6WgAJkCvjbDmxaEbzQMELozv3SNvcCRoLfV,account_1,2026-04-24T17:42:20
baseline_20260424_221512,baseline,1,7,LOCAL,round_7_local,success,0x1c25892fb33f7f36982ce26874ae8cf6ef29896a08bd906c20d961e951fa33c8,https://basescan.org/tx/0x1c25892fb33f7f36982ce26874ae8cf6ef29896a08bd906c20d961e951fa33c8,QmYs8pkZy3JD2oH21Si5bnYYK9orEPiwwmps2wyxYTrTMc,account_1,2026-04-24T17:43:42
baseline_20260424_221512,baseline,1,7,VOTE,round_7_votes,success,0xe74b0a200e26aafb4a5089eb89689fc75fb949ff0e839dec29d0540643013093,https://basescan.org/tx/0xe74b0a200e26aafb4a5089eb89689fc75fb949ff0e839dec29d0540643013093,QmUzDzek2ib1RadZ8wAaUnNhYmPJNqHYcB9DnjTresAGQr,account_1,2026-04-24T17:43:45
baseline_20260424_221512,baseline,1,7,GLOBAL,round_7_global_model,failed,0x813051271b13487aed1e4e9ea1b8617aa73e715dc8964b388490b8894cd9decb,https://basescan.org/tx/0x813051271b13487aed1e4e9ea1b8617aa73e715dc8964b388490b8894cd9decb,,,
baseline_20260424_221512,baseline,1,7,GLOBAL,round_7_global_metrics,failed,0x813051271b13487aed1e4e9ea1b8617aa73e715dc8964b388490b8894cd9decb,https://basescan.org/tx/0x813051271b13487aed1e4e9ea1b8617aa73e715dc8964b388490b8894cd9decb,,,
baseline_20260424_221512,baseline,1,8,LOCAL,round_8_local,success,0xba93f01a09936518c3e85123970c656e1dbfe82cb3828e8683cabfe970e5d1bf,https://basescan.org/tx/0xba93f01a09936518c3e85123970c656e1dbfe82cb3828e8683cabfe970e5d1bf,QmdgogsgvRSZLVEtJtC5oa6bgDJKuHHiiK1tmkoT6ZrKW2,account_1,2026-04-24T17:51:31
baseline_20260424_221512,baseline,1,8,VOTE,round_8_votes,success,0x5061aa6601fac62f68e536bbedaaa2b7cb06818fc38515374430a71a554cd5f9,https://basescan.org/tx/0x5061aa6601fac62f68e536bbedaaa2b7cb06818fc38515374430a71a554cd5f9,Qmet48AJAfEyZ48N28PCFmvKSJ1uuWeFjurtz2QEnaddt6,account_1,2026-04-24T17:51:34
baseline_20260424_221512,baseline,1,8,GLOBAL,round_8_global_model,success,0x485fd8623f405170b377efa8d1cc083faa7f371852963915d1f33759cb22c40b,https://basescan.org/tx/0x485fd8623f405170b377efa8d1cc083faa7f371852963915d1f33759cb22c40b,QmRRcqgcEZLEx8E5rWyLfBKzsTmiP3nPcjKwRMqXg56mwn,account_1,2026-04-24T17:54:38
baseline_20260424_221512,baseline,1,8,GLOBAL,round_8_global_metrics,success,0x485fd8623f405170b377efa8d1cc083faa7f371852963915d1f33759cb22c40b,https://basescan.org/tx/0x485fd8623f405170b377efa8d1cc083faa7f371852963915d1f33759cb22c40b,QmRaz5mthyi4GkemEnT8mbb5BDNPwJTTQ529krDh2aT9bD,account_1,2026-04-24T17:54:39
baseline_20260424_221512,baseline,1,9,LOCAL,round_9_local,success,0x88810799d4af41086d1a331776be4cd98b1a0f9ff3682aa01f27b00d04eff060,https://basescan.org/tx/0x88810799d4af41086d1a331776be4cd98b1a0f9ff3682aa01f27b00d04eff060,QmZ3a6HqYWGFuKoiNw8cmHWor3d57qahUXNMfdKAJvR4Eh,account_1,2026-04-24T17:11:22
baseline_20260424_221512,baseline,1,9,VOTE,round_9_votes,success,0x66f586adf1ecb70a8c894b1427242e9208711492b1b818c863d11bd81f854faa,https://basescan.org/tx/0x66f586adf1ecb70a8c894b1427242e9208711492b1b818c863d11bd81f854faa,QmXFud51muDHwkkF6prttz1r5j5FJiMMoPrL2PGUSdWNbL,account_1,2026-04-24T17:11:22
baseline_20260424_221512,baseline,1,9,GLOBAL,round_9_global_model,success,0x4801e5f866277b676dee96e15da371851bc4fed3c8b6722e4e942b38bd265f19,https://basescan.org/tx/0x4801e5f866277b676dee96e15da371851bc4fed3c8b6722e4e942b38bd265f19,QmUS43rEniZU2q5g2HUFTFBH7dimWxqtcgnCtC2DiVMD92,account_1,2026-04-24T18:00:04
baseline_20260424_221512,baseline,1,9,GLOBAL,round_9_global_metrics,success,0x4801e5f866277b676dee96e15da371851bc4fed3c8b6722e4e942b38bd265f19,https://basescan.org/tx/0x4801e5f866277b676dee96e15da371851bc4fed3c8b6722e4e942b38bd265f19,QmaxvNZDusDQazjEuc859aK4hs7Z6LFLXpKYF5fmuCz38V,account_1,2026-04-24T18:00:05
baseline_20260424_221512,baseline,1,10,LOCAL,round_10_local,success,0xe178a74b67e5802f3144de4f9cfe9b5cc3d13bd7cb47517630d6a96d6b6fc7f3,https://basescan.org/tx/0xe178a74b67e5802f3144de4f9cfe9b5cc3d13bd7cb47517630d6a96d6b6fc7f3,QmUMzyHmEuoedAxPudwkiLbWmNukRyKsgojT2bTuiuD7kn,account_1,2026-04-24T17:13:31
baseline_20260424_221512,baseline,1,10,VOTE,round_10_votes,success,0xc2761423c94268c93dab9165fa49c69c392d7a6e34287bb56271dc45305712c9,https://basescan.org/tx/0xc2761423c94268c93dab9165fa49c69c392d7a6e34287bb56271dc45305712c9,QmdSXosfGyGMR9ruGWCruJh4o4tkewbanW1qzXuF9swvFi,account_1,2026-04-24T17:13:32
baseline_20260424_221512,baseline,1,10,GLOBAL,round_10_global_model,success,0xa4efec5e239418bc4f844ce4da57e621bad649d7bea80908c166d191760b381b,https://basescan.org/tx/0xa4efec5e239418bc4f844ce4da57e621bad649d7bea80908c166d191760b381b,QmeVoemhEUGjxqRCfaRoizauoATN2NgjojXGJfwubuNYi5,account_1,2026-04-24T18:03:11
baseline_20260424_221512,baseline,1,10,GLOBAL,round_10_global_metrics,success,0xa4efec5e239418bc4f844ce4da57e621bad649d7bea80908c166d191760b381b,https://basescan.org/tx/0xa4efec5e239418bc4f844ce4da57e621bad649d7bea80908c166d191760b381b,QmTGV2QJmiQjM4bVPAKN4LwW2KevBub5vD6AxrmreeDVz8,account_1,2026-04-24T18:03:12
optimized_20260424_230422,optimized,1,0,GLOBAL,round_0_global_model,success,0xc3c5c90538a470d27b906f5db4dc50b959a315139cadf51e2dbff692a0281592,https://basescan.org/tx/0xc3c5c90538a470d27b906f5db4dc50b959a315139cadf51e2dbff692a0281592,QmRtxzVEZ7r9MVfQZHFGGsoSEE2qEPs1o8om1zQDGxoVAc,account_1,2026-04-24T18:06:10
optimized_20260424_230422,optimized,1,0,GLOBAL,round_0_global_metrics,success,0xc3c5c90538a470d27b906f5db4dc50b959a315139cadf51e2dbff692a0281592,https://basescan.org/tx/0xc3c5c90538a470d27b906f5db4dc50b959a315139cadf51e2dbff692a0281592,QmSpzUHiFMa7Jt9FGa74jHFrwj8hgWgpqFo8tLnUyGHWiH,account_1,2026-04-24T18:06:11
optimized_20260424_230422,optimized,1,1,LOCAL,round_1_local,success,0x2403dd6ab2bf43754c933e77b395efa8b13d57a985247c60d916a2729e09cb89,https://basescan.org/tx/0x2403dd6ab2bf43754c933e77b395efa8b13d57a985247c60d916a2729e09cb89,QmRkg16JT46i4ZnomNK9erKptqcdNdTLfRu4ATrVtppiju,account_1,2026-04-24T18:06:13
optimized_20260424_230422,optimized,1,1,VOTE,round_1_votes,success,0xe8f16d731afc0df63ea73fce49cdee73da29e0f4c556ffa34ade6e7014dfa35b,https://basescan.org/tx/0xe8f16d731afc0df63ea73fce49cdee73da29e0f4c556ffa34ade6e7014dfa35b,QmXNW6jLUGPCJaxZe7aeg3dEatZszYwCMznMXpiadvLf7z,account_1,2026-04-24T18:06:14
optimized_20260424_230422,optimized,1,1,GLOBAL,round_1_global_model,success,0xb0bacee5b96a827739489d169a4079468d535c398b0f4333aa7b6c4a14753a86,https://basescan.org/tx/0xb0bacee5b96a827739489d169a4079468d535c398b0f4333aa7b6c4a14753a86,QmdaRh9MEbQyUB6GWTDEjCkwHqM6cA2xYAdSLghuDwyHNn,account_1,2026-04-24T18:09:06
optimized_20260424_230422,optimized,1,1,GLOBAL,round_1_global_metrics,success,0xb0bacee5b96a827739489d169a4079468d535c398b0f4333aa7b6c4a14753a86,https://basescan.org/tx/0xb0bacee5b96a827739489d169a4079468d535c398b0f4333aa7b6c4a14753a86,QmTGeTmhY43NSdGYPJo3s6bD7uoCS9JapLq1Q1qBtFJfu2,account_1,2026-04-24T18:09:07
optimized_20260424_230422,optimized,1,2,LOCAL,round_2_local,success,0x460432986b51b3b2daaf639399f98bb6dd28838a5fc4327cf49a4501accf2c76,https://basescan.org/tx/0x460432986b51b3b2daaf639399f98bb6dd28838a5fc4327cf49a4501accf2c76,QmTXTCPaEktFExRkGxy7YixNWXoQwDHJSCtDyE5QdcGZRB,account_1,2026-04-24T18:09:00
optimized_20260424_230422,optimized,1,2,VOTE,round_2_votes,success,0xf21dafc020b97608d066fbdc0aaf4f062dbb2564e7e8dfcf0016c65649df74c9,https://basescan.org/tx/0xf21dafc020b97608d066fbdc0aaf4f062dbb2564e7e8dfcf0016c65649df74c9,QmcR3jfuHd8yct5H55ZvWUP9mp7fpDa3nsWEinjiHkzTUF,account_1,2026-04-24T18:09:00
optimized_20260424_230422,optimized,1,2,GLOBAL,round_2_global_model,success,0xeb78e4d7b52826d2e33d2e5e8bec810f37293d02c453131f7e12438af23369d3,https://basescan.org/tx/0xeb78e4d7b52826d2e33d2e5e8bec810f37293d02c453131f7e12438af23369d3,QmYKyeQYq1V2TMkHW6DdDPpYUPXJdP41BBRosLDQk6ufVu,account_1,2026-04-24T18:39:18
optimized_20260424_230422,optimized,1,2,GLOBAL,round_2_global_metrics,success,0xeb78e4d7b52826d2e33d2e5e8bec810f37293d02c453131f7e12438af23369d3,https://basescan.org/tx/0xeb78e4d7b52826d2e33d2e5e8bec810f37293d02c453131f7e12438af23369d3,QmVtvUQK95pNTLskFvU3uMeKjGXAzCzdckHAHsqasaiXXj,account_1,2026-04-24T18:39:19
optimized_20260424_230422,optimized,1,3,LOCAL,round_3_local,success,0x398e8c10be8f04c8f387b03e6ed04ac53509cfef786ddf5fcbf25b5d901a1923,https://basescan.org/tx/0x398e8c10be8f04c8f387b03e6ed04ac53509cfef786ddf5fcbf25b5d901a1923,QmWFz7XzYvQzniRngWNmJnvCoDfNfjqkad6ipZyMLRa93p,account_1,2026-04-24T18:11:40
optimized_20260424_230422,optimized,1,3,VOTE,round_3_votes,success,0x359f4d988122e7cea5ce2845db9291048a89f8ff70c9301c5fc8ffe7a46477b2,https://basescan.org/tx/0x359f4d988122e7cea5ce2845db9291048a89f8ff70c9301c5fc8ffe7a46477b2,QmVcNp4sKQRkjueQo6hztVebkCKPstJhxcBtrB22ahGwVT,account_1,2026-04-24T18:11:40
optimized_20260424_230422,optimized,1,3,GLOBAL,round_3_global_model,success,0x9f9039cbb6f1ea1b3a12b8f4c39f45549d419c52f7b920cd929bda2db9ca74ff,https://basescan.org/tx/0x9f9039cbb6f1ea1b3a12b8f4c39f45549d419c52f7b920cd929bda2db9ca74ff,QmTK6XYa1PouPnmfGBQ4NmscEBbU7vvgk35vThmXkoNejq,account_1,2026-04-24T18:13:31
optimized_20260424_230422,optimized,1,3,GLOBAL,round_3_global_metrics,success,0x9f9039cbb6f1ea1b3a12b8f4c39f45549d419c52f7b920cd929bda2db9ca74ff,https://basescan.org/tx/0x9f9039cbb6f1ea1b3a12b8f4c39f45549d419c52f7b920cd929bda2db9ca74ff,QmS3LMmpPnpBzLPnU4bz3KVXsWmLLs7iyCByQh2Z8Nby1x,account_1,2026-04-24T18:13:33
optimized_20260424_230422,optimized,1,4,LOCAL,round_4_local,success,0xbac1a83089191f0f086779710631acfc3c2169423a5649ca50dc7931e54a1735,https://basescan.org/tx/0xbac1a83089191f0f086779710631acfc3c2169423a5649ca50dc7931e54a1735,QmboB182XveX5WTV2M5o6hXY3HWc4qzPQTSeUbt55V7v5o,account_1,2026-04-24T18:14:11
optimized_20260424_230422,optimized,1,4,VOTE,round_4_votes,success,0xf8a5997180b92ad2b3f952783eb6573ed53b4f732d5e11fc22a397c11d1c1521,https://basescan.org/tx/0xf8a5997180b92ad2b3f952783eb6573ed53b4f732d5e11fc22a397c11d1c1521,QmbBFPmSDdvNRCBikH4z73KbXtKKa8CKU1YW6cnNty1TbM,account_1,2026-04-24T18:14:12
optimized_20260424_230422,optimized,1,4,GLOBAL,round_4_global_model,success,0xe5d6406a8ae40e98485828b026e9cd3c8d48ed14c26fcffa8445fc7d397c921a,https://basescan.org/tx/0xe5d6406a8ae40e98485828b026e9cd3c8d48ed14c26fcffa8445fc7d397c921a,QmSMi4cSyrmtfHcwSt1HX3opvAeXJHQtHHGQivtXY4G4C2,account_1,2026-04-24T18:15:35
optimized_20260424_230422,optimized,1,4,GLOBAL,round_4_global_metrics,success,0xe5d6406a8ae40e98485828b026e9cd3c8d48ed14c26fcffa8445fc7d397c921a,https://basescan.org/tx/0xe5d6406a8ae40e98485828b026e9cd3c8d48ed14c26fcffa8445fc7d397c921a,QmQDD2BL3kZr3outhNKymciDgQXtHMoxCFkTiukNxomVXV,account_1,2026-04-24T18:15:36
optimized_20260424_230422,optimized,1,5,LOCAL,round_5_local,success,0x53dcbb707ba4804130131c39bf663dc07011f72b2f767ffd0f0998e6eab1efc0,https://basescan.org/tx/0x53dcbb707ba4804130131c39bf663dc07011f72b2f767ffd0f0998e6eab1efc0,QmSFuBdBCQncYdR8M9wHsW6B4FzSbphK7xGfV8Y6VXmr3Z,account_1,2026-04-24T18:17:06
